position,channelId,channelTitle,videoId,publishedAt,publishedAtSQL,videoTitle,videoDescription,tags,videoCategoryId,videoCategoryLabel,duration,durationSec,dimension,definition,caption,defaultLanguage,defaultLAudioLanguage,thumbnail_maxres,licensedContent,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
121,UCy03J7rDtCHvMUR4vzhdxBw,wesley Sad,e1lxfinNIqk,2023-09-18T19:56:39Z,2023-09-18 19:56:39,FORTUNE TIGER - FAÇA ISSO E ABRE MUITA CARTA - NOBO BUG FORTUNE TIGER,"🔞 Todo tipo de jogo tem riscos, estas estratégias são para diminuir os riscos, mas não garantimos sempre ganhar, aposte consciente! Esses Jogos são para maiores de 18 anos ou idade legal em sua jurisdição TAGS: fortuna,estratégia do tigre,fortune tigre,fortune tigre banca baixa,como soltar a cartinha fortuna,mega ganho fortuna,fortune tigre estratégia,jogo do tigre,estratégia fortuna tigre,bug do fortuna tigre,jogo do tigre,jogo do tigre bug,jogo do tigre plataforma,dicas do jogo do tigre,fortune tigre 2023,tigre da sorte,bug jogo do tigre,jogo tigre, casa com bug fortune, slot jogo do tigre, qual plataforma jogo do tigre, jogo do tigre como jogar , fortuna tigre",,20,Gaming,PT10M33S,633,2d,hd,FALSE,,,https://i.ytimg.com/vi/e1lxfinNIqk/maxresdefault.jpg,1,9190,2288,,0,292
122,UCfMd5P_FES7SEwOjOd8JoPA,Caio Ferreira,VpXQ_w6QABI,2023-09-18T19:52:30Z,2023-09-18 19:52:30,FORTUNE TIGER - O INSCRITO ME PASSOU UMA ESTRATÉGIA PARA ABRIR CARTA! - NOVO BUG DO FORTUNE TIGER!,"🔞 Todo tipo de jogo tem riscos, estas estratégias são para diminuir os riscos, mas não garantimos sempre ganhar, aposte consciente! Esses Jogos são para maiores de 18 anos ou idade legal em sua jurisdição TAGS: fortuna,estratégia do tigre,fortune tigre,fortune tigre banca baixa,como soltar a cartinha fortuna,mega ganho fortuna,fortune tigre estratégia,jogo do tigre,estratégia fortuna tigre,bug do fortuna tigre,jogo do tigre,jogo do tigre bug,jogo do tigre plataforma,dicas do jogo do tigre,fortune tigre 2023,tigre da sorte,bug jogo do tigre,jogo tigre, casa com bug fortune, slot jogo do tigre, qual plataforma jogo do tigre, jogo do tigre como jogar , fortuna tigre",,20,Gaming,PT10M33S,633,2d,hd,FALSE,,en-US,https://i.ytimg.com/vi/VpXQ_w6QABI/maxresdefault.jpg,1,25046,2609,,0,261
123,UCvzTMo0550T2kYvw-pUg8BQ,Zapinha,MazLLnxFbF8,2023-09-18T18:20:38Z,2023-09-18 18:20:38,FORTUNE TIGER - Como GANHAR MUITO com BANCA BAIXA! SUBINDO BANCA DE INSCRITOS,"🧠 Aprenda com quem vive do mercado: https://linktr.ee/OZAPA 🔞Este conteúdo representa apenas entreterimento. Apenas para Maiores de 18 anos e jogue com responsabilidade. TAGS: estratégia fortuna tigre,bug do fortuna tigre,jogo do tigre,jogo do tigre bug,jogo do tigre plataforma,estratégia fortuna tigre,bug do fortuna tigre,jogo do tigre,jogo do tigre bug,jogo do tigre plataforma,dicas do jogo do tigre,fortune tigre 2023, fortuna tigre fortuna,estratégia do tigre,fortune tigre,fortune tigre banca baixa,como soltar a cartinha fortuna,mega ganho fortuna,fortune tigre estratégia,jogo do tigre, tigre da sorte,bug jogo do tigre,jogo tigre, casa com bug fortune, slot jogo do tigre, qual plataforma jogo do tigre, jogo do tigre como jogar",,29,Nonprofits & Activism,PT5M30S,330,2d,hd,FALSE,,pt-BR,https://i.ytimg.com/vi/MazLLnxFbF8/maxresdefault.jpg,1,44133,992,,0,105
124,UC1Uc23KJvWsk9vQalHdQA7A,BlackSagaro,CDl5BSEP6Fs,2023-09-17T21:13:34Z,2023-09-17 21:13:34,FORTUNE TIGER - R$ 500 POR DIA COM ESSA ESTRATÉGIA,"🔞 Todo tipo de jogo tem riscos, estas estratégias são para diminuir os riscos, mas não garantimos sempre ganhar, aposte consciente! Esses Jogos são para maiores de 18 anos ou idade legal em sua jurisdição TAGS: fortuna,estratégia do tigre,fortune tigre,fortune tigre banca baixa,como soltar a cartinha fortuna,mega ganho fortuna,fortune tigre estratégia,jogo do tigre,estratégia fortuna tigre,bug do fortuna tigre,jogo do tigre,jogo do tigre bug,jogo do tigre plataforma,dicas do jogo do tigre,fortune tigre 2023,tigre da sorte,bug jogo do tigre,jogo tigre, casa com bug fortune, slot jogo do tigre, qual plataforma jogo do tigre, jogo do tigre como jogar , fortuna tigre","rap do free fire,rap free fire,blacksagaro,rap de free fire,black sagaro,rap,rap ff,sagaro",10,Music,PT9M6S,546,2d,hd,FALSE,pt,pt-BR,https://i.ytimg.com/vi/CDl5BSEP6Fs/maxresdefault.jpg,1,47257,2241,,0,671
125,UC9g_FV6uWUToANF_Ae47q-Q,VOZ DE GALINHA FF,Rj6ejyeBuPc,2023-09-17T00:00:10Z,2023-09-17 0:00:10,QUAL PAGA MAIS *FORTUNE TIGER* *FORTUNE RABBIT* *FORTUNE OX* ?,Segue lá no insta: @raymson_fabricio Se liga nos comentários 👀 🔞 Esse vídeo possui apenas fins de entretenimento. Lembre-se que isso acaba em perdas. Esse Jogos são para maiores de 18 anos ou idade legal em sua jurisdição.,,24,Entertainment,PT11M39S,699,2d,hd,FALSE,,pt,https://i.ytimg.com/vi/Rj6ejyeBuPc/maxresdefault.jpg,1,5547,299,,0,43
126,UCvzTMo0550T2kYvw-pUg8BQ,Zapinha,uXX3lHuMros,2023-09-16T21:31:46Z,2023-09-16 21:31:46,🔴 BUG para DOBRAR BANCA BAIXA no FORTUNE TIGER (MÉTODO 2023 FORTUNE TIGER),"🔴 BUG para DOBRAR BANCA BAIXA no FORTUNE TIGER (MÉTODO 2023 FORTUNE TIGER) FÁCIL, PRÁTICO e LUCRATIVO! 🧠 Aprenda com quem vive do mercado: https://linktr.ee/OZAPA Este conteúdo representa apenas entreterimento. Apenas para Maiores de 18 anos e jogue com responsabilidade.","fortune tiger,fortune tiger banca baixa,fortune,COMO DOBRAR banca baixa no fortune tiger,dicas para banca baixa no fortune tiger,como subir banca rapido no fortune tiger,como jogar com pouca banca no fortune tiger,fortune tiger funciona?,como jogar fortune tiger,oque é fortune tiger,fortune tiger estrategia,COMO JOGAR FORTUNE TIGER,como ganhar com fortune tiger,estrategias para fortune tiger,estrategia para banca baixa no fortune tiger,como sacar no fortune tiger",29,Nonprofits & Activism,PT8M19S,499,2d,hd,FALSE,,pt-BR,https://i.ytimg.com/vi/uXX3lHuMros/maxresdefault.jpg,1,3500,89,,0,28
127,UC1Uc23KJvWsk9vQalHdQA7A,BlackSagaro,AxUwpdJuHF8,2023-09-16T20:08:25Z,2023-09-16 20:08:25,FORTUNE TIGER - NOVA ESTRETÉGIA FORREI MUITO - FORREI COM BANXA BAIXA NO FORTUNE TIGER,"🔞 Todo tipo de jogo tem riscos, estas estratégias são para diminuir os riscos, mas não garantimos sempre ganhar, aposte consciente! Esses Jogos são para maiores de 18 anos ou idade legal em sua jurisdição TAGS: fortuna,estratégia do tigre,fortune tigre,fortune tigre banca baixa,como soltar a cartinha fortuna,mega ganho fortuna,fortune tigre estratégia,jogo do tigre,estratégia fortuna tigre,bug do fortuna tigre,jogo do tigre,jogo do tigre bug,jogo do tigre plataforma,dicas do jogo do tigre,fortune tigre 2023,tigre da sorte,bug jogo do tigre,jogo tigre, casa com bug fortune, slot jogo do tigre, qual plataforma jogo do tigre, jogo do tigre como jogar , fortuna tigre","rap do free fire,rap free fire,blacksagaro,rap de free fire,black sagaro,rap,rap ff,sagaro",10,Music,PT6M24S,384,2d,hd,FALSE,pt,pt-BR,https://i.ytimg.com/vi/AxUwpdJuHF8/maxresdefault.jpg,1,30298,1950,,0,1849
128,UCPGqlyQniO2FLdEtcbzintw,MaicosofT,bRqkq4_6GRs,2023-09-16T19:30:25Z,2023-09-16 19:30:25,DA PRA GANHAR ALGUMA COISA AQUI? TENTANDO CONSEGUIR DINHEIRO Fortune Tiger,"DA PRA GANHAR ALGUMA COISA AQUI? TENTANDO CONSEGUIR DINHEIRO Fortune Tiger ✅➨ Contato Comercial: maicosoftpro2022@gmail.com Não CLIQUE: https://bit.ly/SOFT2025 ❌➨ Não CLIQUE: https://bit.ly/SOFT2025 jogo de carro 🔔 JÁ ATIVA O SININHO, PARA NÃO PERDER NENHUM VÍDEO! 🔔 GALERA BORA 800K ? INSCREVA-SE E DEIXE SEU LIKE, E NOIX TMJ!","maicosoft,maicosoft car mechanic simulator 2021,Fortune Tiger,CONSEGUINDO DINHEIRO,DINHEIRO PARA COMPRAR,COMPRAR JOGOS,JOGOS! Fortune Tiger",20,Gaming,PT7M59S,479,2d,hd,FALSE,,pt,https://i.ytimg.com/vi/bRqkq4_6GRs/maxresdefault.jpg,1,15384,484,,0,106
129,UC1Uc23KJvWsk9vQalHdQA7A,BlackSagaro,B-Gfc1QxZDo,2023-09-15T20:14:44Z,2023-09-15 20:14:44,FORTUNE TIGER - NOVA ESTRATÉGIA PARA SUBIR BANCA BAIXA - SUBINDO BANCA DE INSCRITOS,"🔞 Todo tipo de jogo tem riscos, estas estratégias são para diminuir os riscos, mas não garantimos sempre ganhar, aposte consciente! Esses Jogos são para maiores de 18 anos ou idade legal em sua jurisdição TAGS: fortuna,estratégia do tigre,fortune tigre,fortune tigre banca baixa,como soltar a cartinha fortuna,mega ganho fortuna,fortune tigre estratégia,jogo do tigre,estratégia fortuna tigre,bug do fortuna tigre,jogo do tigre,jogo do tigre bug,jogo do tigre plataforma,dicas do jogo do tigre,fortune tigre 2023,tigre da sorte,bug jogo do tigre,jogo tigre, casa com bug fortune, slot jogo do tigre, qual plataforma jogo do tigre, jogo do tigre como jogar , fortuna tigre","rap do free fire,rap free fire,blacksagaro,rap de free fire,black sagaro,rap,rap ff,sagaro",10,Music,PT8M10S,490,2d,hd,FALSE,pt,pt-BR,https://i.ytimg.com/vi/B-Gfc1QxZDo/maxresdefault.jpg,1,35627,2332,,0,1493
130,UC1SZZVZ5GXRBGpXorHD9PNw,Afreim,JtqYtfuvVKs,2023-09-12T14:30:13Z,2023-09-12 14:30:13,FORTUNE TIGER - FORREI O MUNDO COM ESSA ESTRATEGIA,Parcerias: casahypepromo@gmail.com Vem nessa: https://linktr.ee/afreim Este conteúdo representa apenas entreterimento. Apenas para Maiores de 18 anos e jogue com responsabilidade.,"fortune tiger,bug do fortune tiger,jogar fortune tiger,melhor forma para jogar fortune tiger,fortune tiger banca baixa,fortune tiger estrategia,fortune tiger slot,slot fortune tiger como jogar com banca baixa,fortune tiger como jogar,fortune tiger bug,fortune tiger banca de 20,estrategia fortune tiger,fortune tiger melhor slot casino online,fortune,jogo fortune tiger,fortune tiger 2500x,dicas fortune tiger,fortune tiger melhor estrategia",29,Nonprofits & Activism,PT10M35S,635,2d,hd,FALSE,,pt,https://i.ytimg.com/vi/JtqYtfuvVKs/maxresdefault.jpg,1,15386,600,,0,50
131,UCqok_iAsGBq3a_9UtL2Zqsw,Macete,4Yd0F9Mmwqo,2023-09-11T16:15:20Z,2023-09-11 16:15:20,FORTUNE TIGER GIRANDO COM ESTRATÉGIA QUE GANHA RÁPIDO - NOVO BUG DO *FORTUNE TIGER* FORRANDO,"🔞 Todo tipo de aposta tem riscos, estas estratégias são para diminuir os riscos, mas não garantimos sempre ganhar, aposte consciente! Esses Jogos são para maiores de 18 anos ou idade legal em sua jurisdição.","fortune tiger,bug do fortune tiger,fortune tiger slot,jogar fortune tiger,jogar fortune tiger e ganhar dinheiro,estrategia fortune tiger,fortune tiger jogo,dicas fortune tiger,minutos pagantes,horario pagante,horarios pagantes,fortune ox,fortune rabbit,fortune mouse,macete,melhor horário para jogar,melhor horário para apostar,bug do turbo,fortune tiger estrategia,fortune tiger banca baixa,fortune tiger como jogar,slots,jogo do tigre,fortune tiger carta",20,Gaming,PT3M,180,2d,hd,FALSE,pt,pt,https://i.ytimg.com/vi/4Yd0F9Mmwqo/maxresdefault.jpg,1,5291,145,,0,48
132,UCqok_iAsGBq3a_9UtL2Zqsw,Macete,wX5m1Ia8ugI,2023-09-11T01:45:52Z,2023-09-11 1:45:52,FORTUNE TIGER ESTRATÉGIA! NOVO BUG DO *FORTUNE TIGER* FORRANDO NO JOGO DO TIGRE,"🔞 Todo tipo de aposta tem riscos, estas estratégias são para diminuir os riscos, mas não garantimos sempre ganhar, aposte consciente! Esses Jogos são para maiores de 18 anos ou idade legal em sua jurisdição.","fortune tiger,bug do fortune tiger,fortune tiger slot,jogar fortune tiger,jogar fortune tiger e ganhar dinheiro,estrategia fortune tiger,fortune tiger jogo,dicas fortune tiger,minutos pagantes,horario pagante,horarios pagantes,fortune ox,fortune rabbit,fortune mouse,macete,melhor horário para jogar,melhor horário para apostar,bug do turbo,fortune tiger estrategia,fortune tiger banca baixa,fortune tiger como jogar,slots,jogo do tigre,fortune tiger carta",20,Gaming,PT1M45S,105,2d,hd,FALSE,pt,pt,https://i.ytimg.com/vi/wX5m1Ia8ugI/maxresdefault.jpg,1,12549,457,,0,52
133,UCyy9GU_a69mL6FaeSkaib3g,MIT,_6uFN5qxMFA,2023-09-09T22:00:45Z,2023-09-09 22:00:45,FORTUNE TIGER! MELHOR ESTRATÉGIA SECRETA DO DIA PARA GANHAR COM BANCA BAIXA!,TESTEI a Estratégia Secreta dele e GANHEI muito no FORTUNE TIGER banca baixa. Lucre nessa: https://linktr.ee/MITPlay Este conteúdo representa apenas entreterimento e não é indicação de investimento. Apenas para Maiores de 18 anos e jogue com responsabilidade Parcerias: mitplaycontato@gmail.com,,20,Gaming,PT7M39S,459,2d,hd,FALSE,,,https://i.ytimg.com/vi/_6uFN5qxMFA/maxresdefault.jpg,,26993,313,,0,74
134,UCqok_iAsGBq3a_9UtL2Zqsw,Macete,FDEWgLrFUOg,2023-09-09T19:10:05Z,2023-09-09 19:10:05,FORTUNE TIGER MELHOR ESTRATÉGIA SECRETA PARA SUBIR BANCA BAIXA!!,"🔞 Todo tipo de aposta tem riscos, estas estratégias são para diminuir os riscos, mas não garantimos sempre ganhar, aposte consciente! Esses Jogos são para maiores de 18 anos ou idade legal em sua jurisdição.","fortune tiger,bug do fortune tiger,fortune tiger slot,jogar fortune tiger,jogar fortune tiger e ganhar dinheiro,estrategia fortune tiger,fortune tiger jogo,dicas fortune tiger,minutos pagantes,horario pagante,horarios pagantes,fortune ox,fortune rabbit,fortune mouse,macete,melhor horário para jogar,melhor horário para apostar,bug do turbo,fortune tiger estrategia,fortune tiger banca baixa,fortune tiger como jogar,slots,jogo do tigre,fortune tiger carta",20,Gaming,PT2M47S,167,2d,hd,FALSE,pt,pt,https://i.ytimg.com/vi/FDEWgLrFUOg/maxresdefault.jpg,1,12630,467,,0,141
135,UC71QatulSSRrczP9Dk1lX8A,BeestRevUSA,1GAKBNerzLk,2023-09-09T13:13:05Z,2023-09-09 13:13:05,MELHOR ESTRATEGIA NO FORTUNE TIGER- BUG NO FORTUNE TIGER - NOVO BUG DO FORTUNE TIGER-FORTUNE TIGER,"✅Plataforma que esta funcionando o bug: https://cutt.ly/lwg6zaCF ✅Plataforma que esta funcionando o bug: https://cutt.ly/lwg6zaCF MELHOR ESTRATEGIA NO FORTUNE TIGER- BUG NO FORTUNE TIGER - NOVO BUG DO FORTUNE TIGER-FORTUNE TIGER Como Jogar Fortune Tiger em 2023? Mostrei a estratégia que estou usando para forrar no jogo do tigre, essa estratégia é escondida pelos grandes influenciadores. Ninguém quer que você saiba disso. mas resolvi falar aqui pra vocês. Como Ganhar no Fortune Tiger? Pessoal, eu já testei essa estratégia e realmente só funciona na casa que deixei o link nos comentários. Essa casa esta bugada! #comojogarfortunetiger #estrategiafortunetiger #fotunetigerestrategia MELHOR ESTRATEGIA NO FORTUNE TIGER- BUG NO FORTUNE TIGER - NOVO BUG DO FORTUNE TIGER-FORTUNE TIGER MELHOR ESTRATEGIA NO FORTUNE TIGER- BUG NO FORTUNE TIGER - NOVO BUG DO FORTUNE TIGER-FORTUNE TIGER MELHOR ESTRATEGIA NO FORTUNE TIGER- BUG NO FORTUNE TIGER - NOVO BUG DO FORTUNE TIGER-FORTUNE TIGER fortune tiger,fortune tiger slot,jogar fortune tiger,fortune tiger banca baixa,fortune tiger estrategia,bug do fortune tiger,melhor forma para jogar fortune tiger,fortune tiger como jogar,slot fortune tiger como jogar com banca baixa,fortune tiger 2500x,fortune tiger melhor slot casino online,fortune tiger bug,fortune tiger banca de 20,estrategia fortune tiger,dicas fortune tiger,fortune,fortune tiger max win,como jogar fortune tiger,jogo fortune tiger fortune tiger,fortune tiger slot,jogar fortune tiger,fortune tiger banca baixa,fortune tiger estrategia,bug do fortune tiger,melhor forma para jogar fortune tiger,fortune tiger como jogar,slot fortune tiger como jogar com banca baixa,fortune tiger 2500x,fortune tiger melhor slot casino online,fortune tiger bug,fortune tiger banca de 20,estrategia fortune tiger,dicas fortune tiger,fortune,fortune tiger max win,como jogar fortune tiger,jogo fortune tiger","fortune tiger,fortune tiger banca baixa,fortune tiger estrategia,como jogar fortune tiger,fortune tiger como jogar,bug do fortune tiger,estrategia fortune tiger,fortune tiger slot,jogar fortune tiger,dicas fortune tiger,fortune tiger max win,fortune tiger melhor slot casino online,fortune tiger bug,jogo do tigrinho,hacker fortune tiger,hacker fortune tiger gratis,robo fortune tiger,robo fortune tiger gratis,jogo do tigre,fortune tiger ao vivo",24,Entertainment,PT4M25S,265,2d,hd,FALSE,pt-BR,pt-BR,https://i.ytimg.com/vi/1GAKBNerzLk/maxresdefault.jpg,,1673,519,,0,15
136,UCyy9GU_a69mL6FaeSkaib3g,MIT,_FDGupH_6J8,2023-09-08T22:46:44Z,2023-09-08 22:46:44,FORTUNE TIGER! MELHOR ESTRATÉGIA DA SEMANA PARA GANHAR COM BANCA BAIXA!,Lucre nessa: https://linktr.ee/MITPlay Este conteúdo representa apenas entretenimento e não é indicação de investimento. Apenas para Maiores de 18 anos e jogue com responsabilidade Parcerias: mitplaycontato@gmail.com,,20,Gaming,PT7M26S,446,2d,hd,FALSE,,,https://i.ytimg.com/vi/_FDGupH_6J8/maxresdefault.jpg,,15552,205,,0,51
137,UCqok_iAsGBq3a_9UtL2Zqsw,Macete,jzPjytB9pxg,2023-09-08T21:14:12Z,2023-09-08 21:14:12,ESSE JOGO VEIO PRA ACABAR COM O FORTUNE TIGER! TA PAGANDO MUITO!! 🤑,"🔞 Todo tipo de aposta tem riscos, estas estratégias são para diminuir os riscos, mas não garantimos sempre ganhar, aposte consciente! Esses Jogos são para maiores de 18 anos ou idade legal em sua jurisdição.","fortune tiger,bug do fortune tiger,fortune tiger slot,jogar fortune tiger,jogar fortune tiger e ganhar dinheiro,estrategia fortune tiger,fortune tiger jogo,dicas fortune tiger,minutos pagantes,horario pagante,horarios pagantes,fortune ox,fortune rabbit,fortune mouse,macete,melhor horário para jogar,melhor horário para apostar,bug do turbo,fortune tiger estrategia,fortune tiger banca baixa,fortune tiger como jogar,slots,jogo do tigre,fortune tiger carta",20,Gaming,PT1M18S,78,2d,hd,FALSE,pt,pt,https://i.ytimg.com/vi/jzPjytB9pxg/maxresdefault.jpg,1,3623,155,,0,276
138,UCqok_iAsGBq3a_9UtL2Zqsw,Macete,91XhkWa4eRc,2023-09-08T17:01:10Z,2023-09-08 17:01:10,FORTUNE TIGER GIRANDO COM ESTRATÉGIA QUE GANHA RÁPIDO! NOVO BUG DO *FORTUNE TIGER* lucrei muito! 🤑,"🔞 Todo tipo de aposta tem riscos, estas estratégias são para diminuir os riscos, mas não garantimos sempre ganhar, aposte consciente! Esses Jogos são para maiores de 18 anos ou idade legal em sua jurisdição.","fortune tiger,bug do fortune tiger,fortune tiger slot,jogar fortune tiger,jogar fortune tiger e ganhar dinheiro,estrategia fortune tiger,fortune tiger jogo,dicas fortune tiger,minutos pagantes,horario pagante,horarios pagantes,fortune ox,fortune rabbit,fortune mouse,macete,melhor horário para jogar,melhor horário para apostar,bug do turbo,fortune tiger estrategia,fortune tiger banca baixa,fortune tiger como jogar,slots,jogo do tigre,fortune tiger carta",20,Gaming,PT1M34S,94,2d,hd,FALSE,pt,pt,https://i.ytimg.com/vi/91XhkWa4eRc/maxresdefault.jpg,1,5133,247,,0,758
139,UC1SZZVZ5GXRBGpXorHD9PNw,Afreim,_Z08xH-53P8,2023-09-08T14:30:10Z,2023-09-08 14:30:10,FORTUNE TIGER - COMO QUE EU JOGO O TIGRINHO?!,Parcerias: casahypepromo@gmail.com Vem nessa: https://linktr.ee/afreim Este conteúdo representa apenas entreterimento. Apenas para Maiores de 18 anos e jogue com responsabilidade.,"fortune tiger,bug do fortune tiger,jogar fortune tiger,melhor forma para jogar fortune tiger,fortune tiger banca baixa,fortune tiger estrategia,fortune tiger slot,slot fortune tiger como jogar com banca baixa,fortune tiger como jogar,fortune tiger bug,fortune tiger banca de 20,estrategia fortune tiger,fortune tiger melhor slot casino online,fortune,jogo fortune tiger,fortune tiger 2500x,dicas fortune tiger,fortune tiger melhor estrategia",29,Nonprofits & Activism,PT12M28S,748,2d,hd,FALSE,,pt,https://i.ytimg.com/vi/_Z08xH-53P8/maxresdefault.jpg,1,40729,815,,0,89
140,UCyy9GU_a69mL6FaeSkaib3g,MIT,XrSxourSJJk,2023-09-07T23:43:04Z,2023-09-07 23:43:04,FORTUNE TIGER! MELHOR ESTRATÉGIA SECRETA DO DIA PARA GANHAR COM BANCA BAIXA!,Lucre nessa: https://linktr.ee/MITPlay Este conteúdo representa apenas entretenimento e não é indicação de investimento. Apenas para Maiores de 18 anos e jogue com responsabilidade Parcerias: mitplaycontato@gmail.com,,20,Gaming,PT6M59S,419,2d,hd,FALSE,,,https://i.ytimg.com/vi/XrSxourSJJk/maxresdefault.jpg,,37537,430,,0,1
141,UCqok_iAsGBq3a_9UtL2Zqsw,Macete,WlMjlqxSK80,2023-09-06T22:19:48Z,2023-09-06 22:19:48,NOVA ESTRATÉGIA PARA DOBRAR A BANCA NO FORTUNE TIGER! MÉTODO 100% LUCRATIVO! 🤑 #slots,"🔞 Todo tipo de aposta tem riscos, estas estratégias são para diminuir os riscos, mas não garantimos sempre ganhar, aposte consciente! Esses Jogos são para maiores de 18 anos ou idade legal em sua jurisdição.","fortune tiger,slot fortune tiger como jogar com banca baixa,bug do fortune tiger,melhor forma para jogar e ganhar fortune tiger,fortune tiger slot,jogar fortune tiger,jogar fortune tiger e ganhar dinheiro,melhor forma para jogar fortune tiger,estrategia fortune tiger,fortune tiger jogo,dicas fortune tiger,minutos pagantes,horario pagante,horarios pagantes,fortune ox,fortune rabbit,fortune mouse,macete,melhor horário para jogar,melhor horário para apostar",20,Gaming,PT10M27S,627,2d,hd,FALSE,pt,pt,https://i.ytimg.com/vi/WlMjlqxSK80/maxresdefault.jpg,1,42873,1376,,0,228
142,UCyy9GU_a69mL6FaeSkaib3g,MIT,O90ZqqzdkoA,2023-09-06T21:00:10Z,2023-09-06 21:00:10,FORTUNE TIGER! MELHOR ESTRATÉGIA DA SEMANA PARA GANHAR COM BANCA BAIXA!,Lucre nessa: https://linktr.ee/MITPlay Este conteúdo representa apenas entretenimento e não é indicação de investimento. Apenas para Maiores de 18 anos e jogue com responsabilidade Parcerias: mitplaycontato@gmail.com,,20,Gaming,PT7M24S,444,2d,hd,FALSE,,,https://i.ytimg.com/vi/O90ZqqzdkoA/maxresdefault.jpg,,59129,872,,0,125
143,UCYPD75wqS0v_p6i5KaBnouw,Canal do Bin,VbcVvkCjr6k,2023-09-05T21:36:05Z,2023-09-05 21:36:05,Fortune Tiger - revelei os SEGREDOS e ESTRATÉGIAS proibidos do jogo #slots,"Fortune Tiger link da plataforma: https://keepo.io/binyt/ 🔞 Esses jogos são para maiores de 18 anos, pode provocar grandes percas, todas as informação contidas nos videos não são uma recomendação e as estrategias ensinadas em video é apenas para reduzir as chances de percas então jogue sobre sua inteira responsabilidade. leia o comentario fixado 📩 Parceria: canaldobin@outlook.com.","fortune tiger,fortune,fortune tiger banca baixa",20,Gaming,PT11M54S,714,2d,hd,FALSE,pt,pt,https://i.ytimg.com/vi/VbcVvkCjr6k/maxresdefault.jpg,1,23470,889,,0,90
144,UC1YK660QuneKlu6TckT3yvA,Theuzin,qsoal7v9Ua8,2023-09-05T14:00:37Z,2023-09-05 14:00:37,FORTUNE TIGER a MELHOR ESTRÁTEGIA do MÊS para FAZER 1.000 R$ com BANCA BAIXA *FUNCIONA*,FORTUNE TIGER a MELHOR ESTRÁTEGIA do MÊS para FAZER 1.000 R$ com BANCA BAIXA *FUNCIONA* ✅Venha aplicar as Estratégias e Lucrar com o Lobão: 👉https://linktr.ee/lobaodafortuna Apenas para Maiores de 18 anos e jogue com responsabilidade.,,20,Gaming,PT10M3S,603,2d,hd,FALSE,,,https://i.ytimg.com/vi/qsoal7v9Ua8/maxresdefault.jpg,1,7447,218,,0,27
145,UCqok_iAsGBq3a_9UtL2Zqsw,Macete,inlGFpVQdsY,2023-09-05T02:05:47Z,2023-09-05 2:05:47,NOVO MÉTODO SECRETO dos TRÊS BÔNUS no *FORTUNE TIGER* estratégia dos minutos pagantes!,"🔞 Todo tipo de aposta tem riscos, estas estratégias são para diminuir os riscos, mas não garantimos sempre ganhar, aposte consciente! Esses Jogos são para maiores de 18 anos ou idade legal em sua jurisdição.","fortune tiger,bug do fortune tiger,fortune tiger slot,jogar fortune tiger,jogar fortune tiger e ganhar dinheiro,melhor forma para jogar fortune tiger,estrategia fortune tiger,fortune tiger jogo,dicas fortune tiger,minutos pagantes,horario pagante,horarios pagantes,fortune ox,fortune rabbit,fortune mouse,macete,melhor horário para jogar,melhor horário para apostar,fortune tiger estrategia,fortune tiger banca baixa,fortune tiger como jogar",20,Gaming,PT5M37S,337,2d,hd,FALSE,pt,pt,https://i.ytimg.com/vi/inlGFpVQdsY/maxresdefault.jpg,1,16253,335,,0,36
146,UCYPD75wqS0v_p6i5KaBnouw,Canal do Bin,7psdp_IqGD0,2023-09-04T18:05:10Z,2023-09-04 18:05:10,Fortune Tiger - nova plataforma me pagou nos ultimos minutos #slots #slotmachine #插槽,"Fortune Tiger link da plataforma: https://keepo.io/binyt/ 🔞 Esses jogos são para maiores de 18 anos, pode provocar grandes percas, todas as informação contidas nos videos não são uma recomendação e as estrategias ensinadas em video é apenas para reduzir as chances de percas então jogue sobre sua inteira responsabilidade. leia o comentario fixado 📩 Parceria: canaldobin@outlook.com.","fortune tiger,fortune tiger estrategias,fortune tiger dicas,free fire,ff,free fire ao vivo,free fire max,free fire esconde esconde,rank free fire,atualização free fire,free fire nobru,free fire freitas,clash war,novidades free fire,calça angelical,roupa gratis diamante gratis,hack free fire,mod free fire,fortune,prosidu",20,Gaming,PT10M48S,648,2d,hd,FALSE,pt,pt,https://i.ytimg.com/vi/7psdp_IqGD0/maxresdefault.jpg,1,5115,152,,0,47
